Observation id,Observation date,Description,Media file,Total length,FPS,Subject,Behavior,Behavioral category,Modifiers,Behavior type,Start (s),Stop (s),Duration (s),Comment start,Comment stop
AQ_Sctaeniopterus_TP_2021-06-17_135406,2025-06-28 19:04:07,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-17_135406_001.MP4,1202.130,23.98,No focal subject,Watch Time,Time Keeping,133400,POINT,1.413,1.413,NA,,
AQ_Sctaeniopterus_TP_2021-06-17_135406,2025-06-28 19:04:07,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-17_135406_001.MP4,1202.130,23.98,No focal subject,START/STOP,Time Keeping,,STATE,7.913,1197.445,1189.532,,
AQ_Sctaeniopterus_TP_2021-06-17_135406,2025-06-28 19:04:07,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-17_135406_001.MP4,1202.130,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,8.411,8.411,NA,,
AQ_Sctaeniopterus_TP_2021-06-17_135406,2025-06-28 19:04:07,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-17_135406_001.MP4,1202.130,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,11.418,11.418,NA,,
AQ_Sctaeniopterus_TP_2021-06-17_135406,2025-06-28 19:04:07,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-17_135406_001.MP4,1202.130,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,12.917,12.917,NA,,
AQ_Sctaeniopterus_TP_2021-06-17_135406,2025-06-28 19:04:07,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-17_135406_001.MP4,1202.130,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,13.915,13.915,NA,,
AQ_Sctaeniopterus_TP_2021-06-17_135406,2025-06-28 19:04:07,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-17_135406_001.MP4,1202.130,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,16.164,16.164,NA,,
AQ_Sctaeniopterus_TP_2021-06-17_135406,2025-06-28 19:04:07,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-17_135406_001.MP4,1202.130,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,16.915,16.915,NA,,
AQ_Sctaeniopterus_TP_2021-06-17_135406,2025-06-28 19:04:07,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-17_135406_001.MP4,1202.130,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,18.415,18.415,NA,,
AQ_Sctaeniopterus_TP_2021-06-17_135406,2025-06-28 19:04:07,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-17_135406_001.MP4,1202.130,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,19.916,19.916,NA,,
AQ_Sctaeniopterus_TP_2021-06-17_135406,2025-06-28 19:04:07,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-17_135406_001.MP4,1202.130,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,21.916,21.916,NA,,
AQ_Sctaeniopterus_TP_2021-06-17_135406,2025-06-28 19:04:07,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-17_135406_001.MP4,1202.130,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,22.414,22.414,NA,,
AQ_Sctaeniopterus_TP_2021-06-17_135406,2025-06-28 19:04:07,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-17_135406_001.MP4,1202.130,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,23.418,23.418,NA,,
AQ_Sctaeniopterus_TP_2021-06-17_135406,2025-06-28 19:04:07,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-17_135406_001.MP4,1202.130,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,23.917,23.917,NA,,
AQ_Sctaeniopterus_TP_2021-06-17_135406,2025-06-28 19:04:07,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-17_135406_001.MP4,1202.130,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,24.917,24.917,NA,,
AQ_Sctaeniopterus_TP_2021-06-17_135406,2025-06-28 19:04:07,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-17_135406_001.MP4,1202.130,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,25.163,25.163,NA,,
AQ_Sctaeniopterus_TP_2021-06-17_135406,2025-06-28 19:04:07,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-17_135406_001.MP4,1202.130,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,26.417,26.417,NA,,
AQ_Sctaeniopterus_TP_2021-06-17_135406,2025-06-28 19:04:07,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-17_135406_001.MP4,1202.130,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,26.916,26.916,NA,,
