Observation id,Observation date,Description,Media file,Total length,FPS,Subject,Behavior,Behavioral category,Modifiers,Behavior type,Start (s),Stop (s),Duration (s),Comment start,Comment stop
AQ_Sctaeniopterus_TP_2021-06-17_132934,2025-06-28 17:51:31,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-17_132934_001.MP4,1218.690,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,111.449,111.449,NA,,
AQ_Sctaeniopterus_TP_2021-06-17_132934,2025-06-28 17:51:31,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-17_132934_001.MP4,1218.690,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,113.450,113.450,NA,,
AQ_Sctaeniopterus_TP_2021-06-17_132934,2025-06-28 17:51:31,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-17_132934_001.MP4,1218.690,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,117.951,117.951,NA,,
AQ_Sctaeniopterus_TP_2021-06-17_132934,2025-06-28 17:51:31,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-17_132934_001.MP4,1218.690,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,119.950,119.950,NA,,
AQ_Sctaeniopterus_TP_2021-06-17_132934,2025-06-28 17:51:31,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-17_132934_001.MP4,1218.690,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,134.450,134.450,NA,,
AQ_Sctaeniopterus_TP_2021-06-17_132934,2025-06-28 17:51:31,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-17_132934_001.MP4,1218.690,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,134.950,134.950,NA,,
AQ_Sctaeniopterus_TP_2021-06-17_132934,2025-06-28 17:51:31,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-17_132934_001.MP4,1218.690,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,135.950,135.950,NA,,
AQ_Sctaeniopterus_TP_2021-06-17_132934,2025-06-28 17:51:31,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-17_132934_001.MP4,1218.690,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,136.946,136.946,NA,,
AQ_Sctaeniopterus_TP_2021-06-17_132934,2025-06-28 17:51:31,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-17_132934_001.MP4,1218.690,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,137.950,137.950,NA,,
AQ_Sctaeniopterus_TP_2021-06-17_132934,2025-06-28 17:51:31,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-17_132934_001.MP4,1218.690,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,138.450,138.450,NA,,
AQ_Sctaeniopterus_TP_2021-06-17_132934,2025-06-28 17:51:31,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-17_132934_001.MP4,1218.690,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,139.951,139.951,NA,,
AQ_Sctaeniopterus_TP_2021-06-17_132934,2025-06-28 17:51:31,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-17_132934_001.MP4,1218.690,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,141.450,141.450,NA,,
AQ_Sctaeniopterus_TP_2021-06-17_132934,2025-06-28 17:51:31,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-17_132934_001.MP4,1218.690,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,141.950,141.950,NA,,
AQ_Sctaeniopterus_TP_2021-06-17_132934,2025-06-28 17:51:31,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-17_132934_001.MP4,1218.690,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,143.950,143.950,NA,,
AQ_Sctaeniopterus_TP_2021-06-17_132934,2025-06-28 17:51:31,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-17_132934_001.MP4,1218.690,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,145.450,145.450,NA,,
AQ_Sctaeniopterus_TP_2021-06-17_132934,2025-06-28 17:51:31,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-17_132934_001.MP4,1218.690,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,160.450,160.450,NA,,
AQ_Sctaeniopterus_TP_2021-06-17_132934,2025-06-28 17:51:31,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-17_132934_001.MP4,1218.690,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,161.450,161.450,NA,,
AQ_Sctaeniopterus_TP_2021-06-17_132934,2025-06-28 17:51:31,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-17_132934_001.MP4,1218.690,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,161.951,161.951,NA,,
AQ_Sctaeniopterus_TP_2021-06-17_132934,2025-06-28 17:51:31,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-17_132934_001.MP4,1218.690,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,164.450,164.450,NA,,
AQ_Sctaeniopterus_TP_2021-06-17_132934,2025-06-28 17:51:31,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-17_132934_001.MP4,1218.690,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,166.699,166.699,NA,,
AQ_Sctaeniopterus_TP_2021-06-17_132934,2025-06-28 17:51:31,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-17_132934_001.MP4,1218.690,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,166.950,166.950,NA,,
AQ_Sctaeniopterus_TP_2021-06-17_132934,2025-06-28 17:51:31,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-17_132934_001.MP4,1218.690,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,167.950,167.950,NA,,
AQ_Sctaeniopterus_TP_2021-06-17_132934,2025-06-28 17:51:31,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-17_132934_001.MP4,1218.690,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,170.450,170.450,NA,,
AQ_Sctaeniopterus_TP_2021-06-17_132934,2025-06-28 17:51:31,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-17_132934_001.MP4,1218.690,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,171.451,171.451,NA,,
AQ_Sctaeniopterus_TP_2021-06-17_132934,2025-06-28 17:51:31,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-17_132934_001.MP4,1218.690,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,173.952,173.952,NA,,
AQ_Sctaeniopterus_TP_2021-06-17_132934,2025-06-28 17:51:31,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-17_132934_001.MP4,1218.690,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,174.952,174.952,NA,,
