Observation id,Observation date,Description,Media file,Total length,FPS,Subject,Behavior,Behavioral category,Modifiers,Behavior type,Start (s),Stop (s),Duration (s),Comment start,Comment stop
AQ_Sctaeniopterus_TP_2021-06-14_135125,6/18/2025 15:37,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_135125_001.MP4,1275.87,23.98,No focal subject,Watch Time,Time Keeping,133006,POINT,1.423,1.423,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_135125,6/18/2025 15:37,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_135125_001.MP4,1275.87,23.98,No focal subject,START/STOP,Time Keeping,,STATE,13.418,1268.177,1254.759,,
AQ_Sctaeniopterus_TP_2021-06-14_135125,6/18/2025 15:37,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_135125_001.MP4,1275.87,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,18.915,18.915,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_135125,6/18/2025 15:37,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_135125_001.MP4,1275.87,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,19.912,19.912,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_135125,6/18/2025 15:37,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_135125_001.MP4,1275.87,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,21.914,21.914,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_135125,6/18/2025 15:37,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_135125_001.MP4,1275.87,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,23.156,23.156,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_135125,6/18/2025 15:37,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_135125_001.MP4,1275.87,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,23.911,23.911,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_135125,6/18/2025 15:37,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_135125_001.MP4,1275.87,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,24.66,24.66,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_135125,6/18/2025 15:37,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_135125_001.MP4,1275.87,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,25.16,25.16,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_135125,6/18/2025 15:37,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_135125_001.MP4,1275.87,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,25.911,25.911,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_135125,6/18/2025 15:37,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_135125_001.MP4,1275.87,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,26.909,26.909,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_135125,6/18/2025 15:37,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_135125_001.MP4,1275.87,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,28.409,28.409,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_135125,6/18/2025 15:37,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_135125_001.MP4,1275.87,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,29.659,29.659,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_135125,6/18/2025 15:37,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_135125_001.MP4,1275.87,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,30.659,30.659,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_135125,6/18/2025 15:37,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_135125_001.MP4,1275.87,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,34.161,34.161,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_135125,6/18/2025 15:37,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_135125_001.MP4,1275.87,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,35.16,35.16,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_135125,6/18/2025 15:37,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_135125_001.MP4,1275.87,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,36.158,36.158,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_135125,6/18/2025 15:37,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_135125_001.MP4,1275.87,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,39.911,39.911,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_135125,6/18/2025 15:37,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_135125_001.MP4,1275.87,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,40.41,40.41,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_135125,6/18/2025 15:37,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_135125_001.MP4,1275.87,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,41.41,41.41,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_135125,6/18/2025 15:37,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_135125_001.MP4,1275.87,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,42.411,42.411,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_135125,6/18/2025 15:37,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_135125_001.MP4,1275.87,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,43.409,43.409,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_135125,6/18/2025 15:37,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_135125_001.MP4,1275.87,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,62.911,62.911,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_135125,6/18/2025 15:37,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_135125_001.MP4,1275.87,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,63.967,63.967,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_135125,6/18/2025 15:37,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_135125_001.MP4,1275.87,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,64.716,64.716,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_135125,6/18/2025 15:37,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_135125_001.MP4,1275.87,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,65.216,65.216,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_135125,6/18/2025 15:37,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_135125_001.MP4,1275.87,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,65.716,65.716,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_135125,6/18/2025 15:37,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_135125_001.MP4,1275.87,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,66.22,66.22,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_135125,6/18/2025 15:37,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_135125_001.MP4,1275.87,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,66.971,66.971,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_135125,6/18/2025 15:37,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_135125_001.MP4,1275.87,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,69.972,69.972,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_135125,6/18/2025 15:37,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_135125_001.MP4,1275.87,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,70.717,70.717,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_135125,6/18/2025 15:37,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_135125_001.MP4,1275.87,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,71.218,71.218,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_135125,6/18/2025 15:37,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_135125_001.MP4,1275.87,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,71.969,71.969,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_135125,6/18/2025 15:37,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_135125_001.MP4,1275.87,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,72.715,72.715,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_135125,6/18/2025 15:37,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_135125_001.MP4,1275.87,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,87.216,87.216,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_135125,6/18/2025 15:37,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_135125_001.MP4,1275.87,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,88.219,88.219,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_135125,6/18/2025 15:37,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_135125_001.MP4,1275.87,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,88.719,88.719,NA,,
