Observation id,Observation date,Description,Media file,Total length,FPS,Subject,Behavior,Behavioral category,Modifiers,Behavior type,Start (s),Stop (s),Duration (s),Comment start,Comment stop
IV_Sctaeniopterus_TP_2021-06-10_120220,2025-07-03 12:29:37,,/Users/ally/Documents/johnson lab/parrotfish bites/IV_Sctaeniopterus_TP_2021-06-10_120220_001.MP4,1212.930,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,35.416,35.416,NA,,
IV_Sctaeniopterus_TP_2021-06-10_120220,2025-07-03 12:29:37,,/Users/ally/Documents/johnson lab/parrotfish bites/IV_Sctaeniopterus_TP_2021-06-10_120220_001.MP4,1212.930,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,83.164,83.164,NA,,
IV_Sctaeniopterus_TP_2021-06-10_120220,2025-07-03 12:29:37,,/Users/ally/Documents/johnson lab/parrotfish bites/IV_Sctaeniopterus_TP_2021-06-10_120220_001.MP4,1212.930,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,90.415,90.415,NA,,
IV_Sctaeniopterus_TP_2021-06-10_120220,2025-07-03 12:29:37,,/Users/ally/Documents/johnson lab/parrotfish bites/IV_Sctaeniopterus_TP_2021-06-10_120220_001.MP4,1212.930,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,91.417,91.417,NA,,
IV_Sctaeniopterus_TP_2021-06-10_120220,2025-07-03 12:29:37,,/Users/ally/Documents/johnson lab/parrotfish bites/IV_Sctaeniopterus_TP_2021-06-10_120220_001.MP4,1212.930,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,92.665,92.665,NA,,
IV_Sctaeniopterus_TP_2021-06-10_120220,2025-07-03 12:29:37,,/Users/ally/Documents/johnson lab/parrotfish bites/IV_Sctaeniopterus_TP_2021-06-10_120220_001.MP4,1212.930,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,93.415,93.415,NA,,
IV_Sctaeniopterus_TP_2021-06-10_120220,2025-07-03 12:29:37,,/Users/ally/Documents/johnson lab/parrotfish bites/IV_Sctaeniopterus_TP_2021-06-10_120220_001.MP4,1212.930,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,93.916,93.916,NA,,
IV_Sctaeniopterus_TP_2021-06-10_120220,2025-07-03 12:29:37,,/Users/ally/Documents/johnson lab/parrotfish bites/IV_Sctaeniopterus_TP_2021-06-10_120220_001.MP4,1212.930,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,94.915,94.915,NA,,
IV_Sctaeniopterus_TP_2021-06-10_120220,2025-07-03 12:29:37,,/Users/ally/Documents/johnson lab/parrotfish bites/IV_Sctaeniopterus_TP_2021-06-10_120220_001.MP4,1212.930,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,95.165,95.165,NA,,
IV_Sctaeniopterus_TP_2021-06-10_120220,2025-07-03 12:29:37,,/Users/ally/Documents/johnson lab/parrotfish bites/IV_Sctaeniopterus_TP_2021-06-10_120220_001.MP4,1212.930,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,96.916,96.916,NA,,
IV_Sctaeniopterus_TP_2021-06-10_120220,2025-07-03 12:29:37,,/Users/ally/Documents/johnson lab/parrotfish bites/IV_Sctaeniopterus_TP_2021-06-10_120220_001.MP4,1212.930,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,98.165,98.165,NA,,
IV_Sctaeniopterus_TP_2021-06-10_120220,2025-07-03 12:29:37,,/Users/ally/Documents/johnson lab/parrotfish bites/IV_Sctaeniopterus_TP_2021-06-10_120220_001.MP4,1212.930,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,98.913,98.913,NA,,
IV_Sctaeniopterus_TP_2021-06-10_120220,2025-07-03 12:29:37,,/Users/ally/Documents/johnson lab/parrotfish bites/IV_Sctaeniopterus_TP_2021-06-10_120220_001.MP4,1212.930,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,99.663,99.663,NA,,
IV_Sctaeniopterus_TP_2021-06-10_120220,2025-07-03 12:29:37,,/Users/ally/Documents/johnson lab/parrotfish bites/IV_Sctaeniopterus_TP_2021-06-10_120220_001.MP4,1212.930,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,146.538,146.538,NA,,
IV_Sctaeniopterus_TP_2021-06-10_120220,2025-07-03 12:29:37,,/Users/ally/Documents/johnson lab/parrotfish bites/IV_Sctaeniopterus_TP_2021-06-10_120220_001.MP4,1212.930,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,147.039,147.039,NA,,
IV_Sctaeniopterus_TP_2021-06-10_120220,2025-07-03 12:29:37,,/Users/ally/Documents/johnson lab/parrotfish bites/IV_Sctaeniopterus_TP_2021-06-10_120220_001.MP4,1212.930,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,148.037,148.037,NA,,
IV_Sctaeniopterus_TP_2021-06-10_120220,2025-07-03 12:29:37,,/Users/ally/Documents/johnson lab/parrotfish bites/IV_Sctaeniopterus_TP_2021-06-10_120220_001.MP4,1212.930,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,149.040,149.040,NA,,
IV_Sctaeniopterus_TP_2021-06-10_120220,2025-07-03 12:29:37,,/Users/ally/Documents/johnson lab/parrotfish bites/IV_Sctaeniopterus_TP_2021-06-10_120220_001.MP4,1212.930,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,149.537,149.537,NA,,
IV_Sctaeniopterus_TP_2021-06-10_120220,2025-07-03 12:29:37,,/Users/ally/Documents/johnson lab/parrotfish bites/IV_Sctaeniopterus_TP_2021-06-10_120220_001.MP4,1212.930,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,150.286,150.286,NA,,
IV_Sctaeniopterus_TP_2021-06-10_120220,2025-07-03 12:29:37,,/Users/ally/Documents/johnson lab/parrotfish bites/IV_Sctaeniopterus_TP_2021-06-10_120220_001.MP4,1212.930,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,150.787,150.787,NA,,
IV_Sctaeniopterus_TP_2021-06-10_120220,2025-07-03 12:29:37,,/Users/ally/Documents/johnson lab/parrotfish bites/IV_Sctaeniopterus_TP_2021-06-10_120220_001.MP4,1212.930,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,151.539,151.539,NA,,
IV_Sctaeniopterus_TP_2021-06-10_120220,2025-07-03 12:29:37,,/Users/ally/Documents/johnson lab/parrotfish bites/IV_Sctaeniopterus_TP_2021-06-10_120220_001.MP4,1212.930,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,152.539,152.539,NA,,
IV_Sctaeniopterus_TP_2021-06-10_120220,2025-07-03 12:29:37,,/Users/ally/Documents/johnson lab/parrotfish bites/IV_Sctaeniopterus_TP_2021-06-10_120220_001.MP4,1212.930,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,154.538,154.538,NA,,
IV_Sctaeniopterus_TP_2021-06-10_120220,2025-07-03 12:29:37,,/Users/ally/Documents/johnson lab/parrotfish bites/IV_Sctaeniopterus_TP_2021-06-10_120220_001.MP4,1212.930,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,155.038,155.038,NA,,
IV_Sctaeniopterus_TP_2021-06-10_120220,2025-07-03 12:29:37,,/Users/ally/Documents/johnson lab/parrotfish bites/IV_Sctaeniopterus_TP_2021-06-10_120220_001.MP4,1212.930,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,155.537,155.537,NA,,
IV_Sctaeniopterus_TP_2021-06-10_120220,2025-07-03 12:29:37,,/Users/ally/Documents/johnson lab/parrotfish bites/IV_Sctaeniopterus_TP_2021-06-10_120220_001.MP4,1212.930,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,158.039,158.039,NA,,
IV_Sctaeniopterus_TP_2021-06-10_120220,2025-07-03 12:29:37,,/Users/ally/Documents/johnson lab/parrotfish bites/IV_Sctaeniopterus_TP_2021-06-10_120220_001.MP4,1212.930,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,158.540,158.540,NA,,
IV_Sctaeniopterus_TP_2021-06-10_120220,2025-07-03 12:29:37,,/Users/ally/Documents/johnson lab/parrotfish bites/IV_Sctaeniopterus_TP_2021-06-10_120220_001.MP4,1212.930,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,159.038,159.038,NA,,
IV_Sctaeniopterus_TP_2021-06-10_120220,2025-07-03 12:29:37,,/Users/ally/Documents/johnson lab/parrotfish bites/IV_Sctaeniopterus_TP_2021-06-10_120220_001.MP4,1212.930,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,160.036,160.036,NA,,
IV_Sctaeniopterus_TP_2021-06-10_120220,2025-07-03 12:29:37,,/Users/ally/Documents/johnson lab/parrotfish bites/IV_Sctaeniopterus_TP_2021-06-10_120220_001.MP4,1212.930,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,161.541,161.541,NA,,
IV_Sctaeniopterus_TP_2021-06-10_120220,2025-07-03 12:29:37,,/Users/ally/Documents/johnson lab/parrotfish bites/IV_Sctaeniopterus_TP_2021-06-10_120220_001.MP4,1212.930,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,171.540,171.540,NA,,
IV_Sctaeniopterus_TP_2021-06-10_120220,2025-07-03 12:29:37,,/Users/ally/Documents/johnson lab/parrotfish bites/IV_Sctaeniopterus_TP_2021-06-10_120220_001.MP4,1212.930,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,172.041,172.041,NA,,
IV_Sctaeniopterus_TP_2021-06-10_120220,2025-07-03 12:29:37,,/Users/ally/Documents/johnson lab/parrotfish bites/IV_Sctaeniopterus_TP_2021-06-10_120220_001.MP4,1212.930,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,173.039,173.039,NA,,
IV_Sctaeniopterus_TP_2021-06-10_120220,2025-07-03 12:29:37,,/Users/ally/Documents/johnson lab/parrotfish bites/IV_Sctaeniopterus_TP_2021-06-10_120220_001.MP4,1212.930,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,173.538,173.538,NA,,
IV_Sctaeniopterus_TP_2021-06-10_120220,2025-07-03 12:29:37,,/Users/ally/Documents/johnson lab/parrotfish bites/IV_Sctaeniopterus_TP_2021-06-10_120220_001.MP4,1212.930,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,174.287,174.287,NA,,
IV_Sctaeniopterus_TP_2021-06-10_120220,2025-07-03 12:29:37,,/Users/ally/Documents/johnson lab/parrotfish bites/IV_Sctaeniopterus_TP_2021-06-10_120220_001.MP4,1212.930,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,175.039,175.039,NA,,
IV_Sctaeniopterus_TP_2021-06-10_120220,2025-07-03 12:29:37,,/Users/ally/Documents/johnson lab/parrotfish bites/IV_Sctaeniopterus_TP_2021-06-10_120220_001.MP4,1212.930,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,177.039,177.039,NA,,
IV_Sctaeniopterus_TP_2021-06-10_120220,2025-07-03 12:29:37,,/Users/ally/Documents/johnson lab/parrotfish bites/IV_Sctaeniopterus_TP_2021-06-10_120220_001.MP4,1212.930,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,178.538,178.538,NA,,
IV_Sctaeniopterus_TP_2021-06-10_120220,2025-07-03 12:29:37,,/Users/ally/Documents/johnson lab/parrotfish bites/IV_Sctaeniopterus_TP_2021-06-10_120220_001.MP4,1212.930,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,179.038,179.038,NA,,
IV_Sctaeniopterus_TP_2021-06-10_120220,2025-07-03 12:29:37,,/Users/ally/Documents/johnson lab/parrotfish bites/IV_Sctaeniopterus_TP_2021-06-10_120220_001.MP4,1212.930,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,179.537,179.537,NA,,
IV_Sctaeniopterus_TP_2021-06-10_120220,2025-07-03 12:29:37,,/Users/ally/Documents/johnson lab/parrotfish bites/IV_Sctaeniopterus_TP_2021-06-10_120220_001.MP4,1212.930,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,180.539,180.539,NA,,
IV_Sctaeniopterus_TP_2021-06-10_120220,2025-07-03 12:29:37,,/Users/ally/Documents/johnson lab/parrotfish bites/IV_Sctaeniopterus_TP_2021-06-10_120220_001.MP4,1212.930,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,181.540,181.540,NA,,
IV_Sctaeniopterus_TP_2021-06-10_120220,2025-07-03 12:29:37,,/Users/ally/Documents/johnson lab/parrotfish bites/IV_Sctaeniopterus_TP_2021-06-10_120220_001.MP4,1212.930,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,182.040,182.040,NA,,
IV_Sctaeniopterus_TP_2021-06-10_120220,2025-07-03 12:29:37,,/Users/ally/Documents/johnson lab/parrotfish bites/IV_Sctaeniopterus_TP_2021-06-10_120220_001.MP4,1212.930,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,182.537,182.537,NA,,
IV_Sctaeniopterus_TP_2021-06-10_120220,2025-07-03 12:29:37,,/Users/ally/Documents/johnson lab/parrotfish bites/IV_Sctaeniopterus_TP_2021-06-10_120220_001.MP4,1212.930,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,183.539,183.539,NA,,
IV_Sctaeniopterus_TP_2021-06-10_120220,2025-07-03 12:29:37,,/Users/ally/Documents/johnson lab/parrotfish bites/IV_Sctaeniopterus_TP_2021-06-10_120220_001.MP4,1212.930,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,184.535,184.535,NA,,
IV_Sctaeniopterus_TP_2021-06-10_120220,2025-07-03 12:29:37,,/Users/ally/Documents/johnson lab/parrotfish bites/IV_Sctaeniopterus_TP_2021-06-10_120220_001.MP4,1212.930,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,185.038,185.038,NA,,
IV_Sctaeniopterus_TP_2021-06-10_120220,2025-07-03 12:29:37,,/Users/ally/Documents/johnson lab/parrotfish bites/IV_Sctaeniopterus_TP_2021-06-10_120220_001.MP4,1212.930,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,185.538,185.538,NA,,
IV_Sctaeniopterus_TP_2021-06-10_120220,2025-07-03 12:29:37,,/Users/ally/Documents/johnson lab/parrotfish bites/IV_Sctaeniopterus_TP_2021-06-10_120220_001.MP4,1212.930,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,186.038,186.038,NA,,
IV_Sctaeniopterus_TP_2021-06-10_120220,2025-07-03 12:29:37,,/Users/ally/Documents/johnson lab/parrotfish bites/IV_Sctaeniopterus_TP_2021-06-10_120220_001.MP4,1212.930,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,187.538,187.538,NA,,
IV_Sctaeniopterus_TP_2021-06-10_120220,2025-07-03 12:29:37,,/Users/ally/Documents/johnson lab/parrotfish bites/IV_Sctaeniopterus_TP_2021-06-10_120220_001.MP4,1212.930,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,187.785,187.785,NA,,
IV_Sctaeniopterus_TP_2021-06-10_120220,2025-07-03 12:29:37,,/Users/ally/Documents/johnson lab/parrotfish bites/IV_Sctaeniopterus_TP_2021-06-10_120220_001.MP4,1212.930,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,188.539,188.539,NA,,
IV_Sctaeniopterus_TP_2021-06-10_120220,2025-07-03 12:29:37,,/Users/ally/Documents/johnson lab/parrotfish bites/IV_Sctaeniopterus_TP_2021-06-10_120220_001.MP4,1212.930,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,192.534,192.534,NA,,
IV_Sctaeniopterus_TP_2021-06-10_120220,2025-07-03 12:29:37,,/Users/ally/Documents/johnson lab/parrotfish bites/IV_Sctaeniopterus_TP_2021-06-10_120220_001.MP4,1212.930,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,193.286,193.286,NA,,
IV_Sctaeniopterus_TP_2021-06-10_120220,2025-07-03 12:29:37,,/Users/ally/Documents/johnson lab/parrotfish bites/IV_Sctaeniopterus_TP_2021-06-10_120220_001.MP4,1212.930,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,193.786,193.786,NA,,
IV_Sctaeniopterus_TP_2021-06-10_120220,2025-07-03 12:29:37,,/Users/ally/Documents/johnson lab/parrotfish bites/IV_Sctaeniopterus_TP_2021-06-10_120220_001.MP4,1212.930,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,194.786,194.786,NA,,
IV_Sctaeniopterus_TP_2021-06-10_120220,2025-07-03 12:29:37,,/Users/ally/Documents/johnson lab/parrotfish bites/IV_Sctaeniopterus_TP_2021-06-10_120220_001.MP4,1212.930,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,195.036,195.036,NA,,
IV_Sctaeniopterus_TP_2021-06-10_120220,2025-07-03 12:29:37,,/Users/ally/Documents/johnson lab/parrotfish bites/IV_Sctaeniopterus_TP_2021-06-10_120220_001.MP4,1212.930,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,196.038,196.038,NA,,
IV_Sctaeniopterus_TP_2021-06-10_120220,2025-07-03 12:29:37,,/Users/ally/Documents/johnson lab/parrotfish bites/IV_Sctaeniopterus_TP_2021-06-10_120220_001.MP4,1212.930,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,196.786,196.786,NA,,
IV_Sctaeniopterus_TP_2021-06-10_120220,2025-07-03 12:29:37,,/Users/ally/Documents/johnson lab/parrotfish bites/IV_Sctaeniopterus_TP_2021-06-10_120220_001.MP4,1212.930,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,198.039,198.039,NA,,
IV_Sctaeniopterus_TP_2021-06-10_120220,2025-07-03 12:29:37,,/Users/ally/Documents/johnson lab/parrotfish bites/IV_Sctaeniopterus_TP_2021-06-10_120220_001.MP4,1212.930,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,199.039,199.039,NA,,
IV_Sctaeniopterus_TP_2021-06-10_120220,2025-07-03 12:29:37,,/Users/ally/Documents/johnson lab/parrotfish bites/IV_Sctaeniopterus_TP_2021-06-10_120220_001.MP4,1212.930,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,199.539,199.539,NA,,
IV_Sctaeniopterus_TP_2021-06-10_120220,2025-07-03 12:29:37,,/Users/ally/Documents/johnson lab/parrotfish bites/IV_Sctaeniopterus_TP_2021-06-10_120220_001.MP4,1212.930,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,200.538,200.538,NA,,
IV_Sctaeniopterus_TP_2021-06-10_120220,2025-07-03 12:29:37,,/Users/ally/Documents/johnson lab/parrotfish bites/IV_Sctaeniopterus_TP_2021-06-10_120220_001.MP4,1212.930,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,201.538,201.538,NA,,
IV_Sctaeniopterus_TP_2021-06-10_120220,2025-07-03 12:29:37,,/Users/ally/Documents/johnson lab/parrotfish bites/IV_Sctaeniopterus_TP_2021-06-10_120220_001.MP4,1212.930,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,202.540,202.540,NA,,
IV_Sctaeniopterus_TP_2021-06-10_120220,2025-07-03 12:29:37,,/Users/ally/Documents/johnson lab/parrotfish bites/IV_Sctaeniopterus_TP_2021-06-10_120220_001.MP4,1212.930,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,203.040,203.040,NA,,
IV_Sctaeniopterus_TP_2021-06-10_120220,2025-07-03 12:29:37,,/Users/ally/Documents/johnson lab/parrotfish bites/IV_Sctaeniopterus_TP_2021-06-10_120220_001.MP4,1212.930,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,204.286,204.286,NA,,
IV_Sctaeniopterus_TP_2021-06-10_120220,2025-07-03 12:29:37,,/Users/ally/Documents/johnson lab/parrotfish bites/IV_Sctaeniopterus_TP_2021-06-10_120220_001.MP4,1212.930,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,205.038,205.038,NA,,
IV_Sctaeniopterus_TP_2021-06-10_120220,2025-07-03 12:29:37,,/Users/ally/Documents/johnson lab/parrotfish bites/IV_Sctaeniopterus_TP_2021-06-10_120220_001.MP4,1212.930,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,206.038,206.038,NA,,
IV_Sctaeniopterus_TP_2021-06-10_120220,2025-07-03 12:29:37,,/Users/ally/Documents/johnson lab/parrotfish bites/IV_Sctaeniopterus_TP_2021-06-10_120220_001.MP4,1212.930,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,206.537,206.537,NA,,
IV_Sctaeniopterus_TP_2021-06-10_120220,2025-07-03 12:29:37,,/Users/ally/Documents/johnson lab/parrotfish bites/IV_Sctaeniopterus_TP_2021-06-10_120220_001.MP4,1212.930,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,208.041,208.041,NA,,
IV_Sctaeniopterus_TP_2021-06-10_120220,2025-07-03 12:29:37,,/Users/ally/Documents/johnson lab/parrotfish bites/IV_Sctaeniopterus_TP_2021-06-10_120220_001.MP4,1212.930,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,208.788,208.788,NA,,
IV_Sctaeniopterus_TP_2021-06-10_120220,2025-07-03 12:29:37,,/Users/ally/Documents/johnson lab/parrotfish bites/IV_Sctaeniopterus_TP_2021-06-10_120220_001.MP4,1212.930,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,211.038,211.038,NA,,
IV_Sctaeniopterus_TP_2021-06-10_120220,2025-07-03 12:29:37,,/Users/ally/Documents/johnson lab/parrotfish bites/IV_Sctaeniopterus_TP_2021-06-10_120220_001.MP4,1212.930,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,211.538,211.538,NA,,
IV_Sctaeniopterus_TP_2021-06-10_120220,2025-07-03 12:29:37,,/Users/ally/Documents/johnson lab/parrotfish bites/IV_Sctaeniopterus_TP_2021-06-10_120220_001.MP4,1212.930,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,229.040,229.040,NA,,
IV_Sctaeniopterus_TP_2021-06-10_120220,2025-07-03 12:29:37,,/Users/ally/Documents/johnson lab/parrotfish bites/IV_Sctaeniopterus_TP_2021-06-10_120220_001.MP4,1212.930,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,229.534,229.534,NA,,
IV_Sctaeniopterus_TP_2021-06-10_120220,2025-07-03 12:29:37,,/Users/ally/Documents/johnson lab/parrotfish bites/IV_Sctaeniopterus_TP_2021-06-10_120220_001.MP4,1212.930,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,230.038,230.038,NA,,
IV_Sctaeniopterus_TP_2021-06-10_120220,2025-07-03 12:29:37,,/Users/ally/Documents/johnson lab/parrotfish bites/IV_Sctaeniopterus_TP_2021-06-10_120220_001.MP4,1212.930,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,231.033,231.033,NA,,
IV_Sctaeniopterus_TP_2021-06-10_120220,2025-07-03 12:29:37,,/Users/ally/Documents/johnson lab/parrotfish bites/IV_Sctaeniopterus_TP_2021-06-10_120220_001.MP4,1212.930,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,232.537,232.537,NA,,
