Observation id,Observation date,Description,Media file,Total length,FPS,Subject,Behavior,Behavioral category,Modifiers,Behavior type,Start (s),Stop (s),Duration (s),Comment start,Comment stop
AQ_Sctaeniopterus_TP_2021-06-14_110902,2025-06-17 13:29:27,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_110902_001.MP4,1193.160,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,48.410,48.410,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_110902,2025-06-17 13:29:27,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_110902_001.MP4,1193.160,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,49.659,49.659,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_110902,2025-06-17 13:29:27,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_110902_001.MP4,1193.160,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,50.410,50.410,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_110902,2025-06-17 13:29:27,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_110902_001.MP4,1193.160,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,114.412,114.412,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_110902,2025-06-17 13:29:27,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_110902_001.MP4,1193.160,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,116.160,116.160,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_110902,2025-06-17 13:29:27,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_110902_001.MP4,1193.160,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,117.410,117.410,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_110902,2025-06-17 13:29:27,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_110902_001.MP4,1193.160,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,118.161,118.161,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_110902,2025-06-17 13:29:27,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_110902_001.MP4,1193.160,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,119.156,119.156,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_110902,2025-06-17 13:29:27,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_110902_001.MP4,1193.160,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,124.656,124.656,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_110902,2025-06-17 13:29:27,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_110902_001.MP4,1193.160,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,125.660,125.660,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_110902,2025-06-17 13:29:27,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_110902_001.MP4,1193.160,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,126.911,126.911,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_110902,2025-06-17 13:29:27,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_110902_001.MP4,1193.160,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,127.659,127.659,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_110902,2025-06-17 13:29:27,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_110902_001.MP4,1193.160,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,128.409,128.409,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_110902,2025-06-17 13:29:27,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_110902_001.MP4,1193.160,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,138.659,138.659,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_110902,2025-06-17 13:29:27,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_110902_001.MP4,1193.160,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,139.660,139.660,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_110902,2025-06-17 13:29:27,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_110902_001.MP4,1193.160,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,140.660,140.660,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_110902,2025-06-17 13:29:27,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_110902_001.MP4,1193.160,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,141.411,141.411,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_110902,2025-06-17 13:29:27,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_110902_001.MP4,1193.160,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,142.155,142.155,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_110902,2025-06-17 13:29:27,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_110902_001.MP4,1193.160,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,142.910,142.910,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_110902,2025-06-17 13:29:27,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_110902_001.MP4,1193.160,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,143.411,143.411,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_110902,2025-06-17 13:29:27,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_110902_001.MP4,1193.160,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,144.661,144.661,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_110902,2025-06-17 13:29:27,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_110902_001.MP4,1193.160,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,148.907,148.907,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_110902,2025-06-17 13:29:27,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_110902_001.MP4,1193.160,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,149.660,149.660,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_110902,2025-06-17 13:29:27,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_110902_001.MP4,1193.160,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,150.912,150.912,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_110902,2025-06-17 13:29:27,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_110902_001.MP4,1193.160,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,156.661,156.661,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_110902,2025-06-17 13:29:27,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_110902_001.MP4,1193.160,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,156.802,156.802,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_110902,2025-06-17 13:29:27,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_110902_001.MP4,1193.160,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,157.555,157.555,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_110902,2025-06-17 13:29:27,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_110902_001.MP4,1193.160,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,157.661,157.661,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_110902,2025-06-17 13:29:27,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_110902_001.MP4,1193.160,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,167.160,167.160,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_110902,2025-06-17 13:29:27,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_110902_001.MP4,1193.160,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,167.558,167.558,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_110902,2025-06-17 13:29:27,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_110902_001.MP4,1193.160,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,175.067,175.067,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_110902,2025-06-17 13:29:27,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_110902_001.MP4,1193.160,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,176.068,176.068,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_110902,2025-06-17 13:29:27,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_110902_001.MP4,1193.160,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,176.815,176.815,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_110902,2025-06-17 13:29:27,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_110902_001.MP4,1193.160,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,179.067,179.067,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_110902,2025-06-17 13:29:27,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_110902_001.MP4,1193.160,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,180.067,180.067,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_110902,2025-06-17 13:29:27,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_110902_001.MP4,1193.160,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,181.068,181.068,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_110902,2025-06-17 13:29:27,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_110902_001.MP4,1193.160,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,181.816,181.816,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_110902,2025-06-17 13:29:27,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_110902_001.MP4,1193.160,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,184.566,184.566,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_110902,2025-06-17 13:29:27,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_110902_001.MP4,1193.160,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,185.815,185.815,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_110902,2025-06-17 13:29:27,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_110902_001.MP4,1193.160,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,186.815,186.815,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_110902,2025-06-17 13:29:27,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_110902_001.MP4,1193.160,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,187.565,187.565,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_110902,2025-06-17 13:29:27,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_110902_001.MP4,1193.160,23.98,No focal subject,Bite,Foraging,Feces|None|None,POINT,199.567,199.567,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_110902,2025-06-17 13:29:27,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_110902_001.MP4,1193.160,23.98,No focal subject,Bite,Foraging,Feces|None|None,POINT,201.354,201.354,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_110902,2025-06-17 13:29:27,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_110902_001.MP4,1193.160,23.98,No focal subject,Bite,Foraging,Feces|None|None,POINT,203.603,203.603,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_110902,2025-06-17 13:29:27,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_110902_001.MP4,1193.160,23.98,No focal subject,Bite,Foraging,Feces|None|None,POINT,211.602,211.602,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_110902,2025-06-17 13:29:27,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_110902_001.MP4,1193.160,23.98,No focal subject,Bite,Foraging,Feces|None|None,POINT,213.606,213.606,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_110902,2025-06-17 13:29:27,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_110902_001.MP4,1193.160,23.98,No focal subject,Bite,Foraging,Feces|None|None,POINT,215.353,215.353,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_110902,2025-06-17 13:29:27,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_110902_001.MP4,1193.160,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,235.104,235.104,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_110902,2025-06-17 13:29:27,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_110902_001.MP4,1193.160,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,238.353,238.353,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_110902,2025-06-17 13:29:27,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_110902_001.MP4,1193.160,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,238.852,238.852,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_110902,2025-06-17 13:29:27,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_110902_001.MP4,1193.160,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,240.851,240.851,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_110902,2025-06-17 13:29:27,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_110902_001.MP4,1193.160,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,245.104,245.104,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_110902,2025-06-17 13:29:27,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_110902_001.MP4,1193.160,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,249.352,249.352,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_110902,2025-06-17 13:29:27,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_110902_001.MP4,1193.160,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,251.103,251.103,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_110902,2025-06-17 13:29:27,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_110902_001.MP4,1193.160,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,253.103,253.103,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_110902,2025-06-17 13:29:27,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_110902_001.MP4,1193.160,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,254.104,254.104,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_110902,2025-06-17 13:29:27,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_110902_001.MP4,1193.160,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,254.852,254.852,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_110902,2025-06-17 13:29:27,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_110902_001.MP4,1193.160,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,256.853,256.853,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_110902,2025-06-17 13:29:27,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_110902_001.MP4,1193.160,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,257.853,257.853,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_110902,2025-06-17 13:29:27,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_110902_001.MP4,1193.160,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,258.852,258.852,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_110902,2025-06-17 13:29:27,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_110902_001.MP4,1193.160,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,262.105,262.105,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_110902,2025-06-17 13:29:27,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_110902_001.MP4,1193.160,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,263.604,263.604,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_110902,2025-06-17 13:29:27,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_110902_001.MP4,1193.160,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,264.353,264.353,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_110902,2025-06-17 13:29:27,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_110902_001.MP4,1193.160,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,265.353,265.353,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_110902,2025-06-17 13:29:27,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_110902_001.MP4,1193.160,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,267.852,267.852,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_110902,2025-06-17 13:29:27,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_110902_001.MP4,1193.160,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,268.852,268.852,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_110902,2025-06-17 13:29:27,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_110902_001.MP4,1193.160,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,270.605,270.605,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_110902,2025-06-17 13:29:27,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_110902_001.MP4,1193.160,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,276.852,276.852,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_110902,2025-06-17 13:29:27,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_110902_001.MP4,1193.160,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,289.103,289.103,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_110902,2025-06-17 13:29:27,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_110902_001.MP4,1193.160,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,290.352,290.352,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_110902,2025-06-17 13:29:27,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_110902_001.MP4,1193.160,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,291.603,291.603,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_110902,2025-06-17 13:29:27,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_110902_001.MP4,1193.160,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,297.352,297.352,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_110902,2025-06-17 13:29:27,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_110902_001.MP4,1193.160,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,298.104,298.104,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_110902,2025-06-17 13:29:27,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_110902_001.MP4,1193.160,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,299.603,299.603,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_110902,2025-06-17 13:29:27,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_110902_001.MP4,1193.160,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,300.103,300.103,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_110902,2025-06-17 13:29:27,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_110902_001.MP4,1193.160,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,300.849,300.849,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_110902,2025-06-17 13:29:27,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_110902_001.MP4,1193.160,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,301.602,301.602,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_110902,2025-06-17 13:29:27,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_110902_001.MP4,1193.160,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,302.099,302.099,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_110902,2025-06-17 13:29:27,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_110902_001.MP4,1193.160,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,302.852,302.852,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_110902,2025-06-17 13:29:27,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_110902_001.MP4,1193.160,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,303.602,303.602,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_110902,2025-06-17 13:29:27,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_110902_001.MP4,1193.160,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,304.103,304.103,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_110902,2025-06-17 13:29:27,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_110902_001.MP4,1193.160,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,304.853,304.853,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_110902,2025-06-17 13:29:27,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_110902_001.MP4,1193.160,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,305.852,305.852,NA,,
