Observation id,Observation date,Description,Media file,Total length,FPS,Subject,Behavior,Behavioral category,Modifiers,Behavior type,Start (s),Stop (s),Duration (s),Comment start,Comment stop
AQ_Sctaeniopterus_TP_2021-06-14_113532,6/19/2025 17:08,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_113532_001.MP4,1277.51,23.98,No focal subject,Watch Time,Time Keeping,111412,POINT,7.413,7.413,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_113532,6/19/2025 17:08,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_113532_001.MP4,1277.51,23.98,No focal subject,START/STOP,Time Keeping,,STATE,8.412,1273.131,1264.719,,
AQ_Sctaeniopterus_TP_2021-06-14_113532,6/19/2025 17:08,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_113532_001.MP4,1277.51,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,31.407,31.407,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_113532,6/19/2025 17:08,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_113532_001.MP4,1277.51,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,31.912,31.912,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_113532,6/19/2025 17:08,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_113532_001.MP4,1277.51,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,35.411,35.411,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_113532,6/19/2025 17:08,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_113532_001.MP4,1277.51,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,37.161,37.161,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_113532,6/19/2025 17:08,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_113532_001.MP4,1277.51,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,38.911,38.911,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_113532,6/19/2025 17:08,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_113532_001.MP4,1277.51,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,39.913,39.913,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_113532,6/19/2025 17:08,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_113532_001.MP4,1277.51,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,41.414,41.414,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_113532,6/19/2025 17:08,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_113532_001.MP4,1277.51,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,41.911,41.911,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_113532,6/19/2025 17:08,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_113532_001.MP4,1277.51,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,42.41,42.41,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_113532,6/19/2025 17:08,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_113532_001.MP4,1277.51,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,43.412,43.412,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_113532,6/19/2025 17:08,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_113532_001.MP4,1277.51,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,43.913,43.913,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_113532,6/19/2025 17:08,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_113532_001.MP4,1277.51,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,44.411,44.411,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_113532,6/19/2025 17:08,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_113532_001.MP4,1277.51,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,65.913,65.913,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_113532,6/19/2025 17:08,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_113532_001.MP4,1277.51,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,69.41,69.41,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_113532,6/19/2025 17:08,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_113532_001.MP4,1277.51,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,70.913,70.913,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_113532,6/19/2025 17:08,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_113532_001.MP4,1277.51,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,72.413,72.413,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_113532,6/19/2025 17:08,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_113532_001.MP4,1277.51,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,73.411,73.411,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_113532,6/19/2025 17:08,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_113532_001.MP4,1277.51,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,75.411,75.411,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_113532,6/19/2025 17:08,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_113532_001.MP4,1277.51,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,75.913,75.913,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_113532,6/19/2025 17:08,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_113532_001.MP4,1277.51,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,76.912,76.912,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_113532,6/19/2025 17:08,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_113532_001.MP4,1277.51,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,77.411,77.411,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_113532,6/19/2025 17:08,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_113532_001.MP4,1277.51,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,80.413,80.413,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_113532,6/19/2025 17:08,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_113532_001.MP4,1277.51,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,81.413,81.413,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_113532,6/19/2025 17:08,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_113532_001.MP4,1277.51,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,82.412,82.412,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_113532,6/19/2025 17:08,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_113532_001.MP4,1277.51,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,83.161,83.161,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_113532,6/19/2025 17:08,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_113532_001.MP4,1277.51,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,84.16,84.16,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_113532,6/19/2025 17:08,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_113532_001.MP4,1277.51,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,85.414,85.414,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_113532,6/19/2025 17:08,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_113532_001.MP4,1277.51,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,88.413,88.413,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_113532,6/19/2025 17:08,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_113532_001.MP4,1277.51,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,89.913,89.913,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_113532,6/19/2025 17:08,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_113532_001.MP4,1277.51,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,90.412,90.412,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_113532,6/19/2025 17:08,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_113532_001.MP4,1277.51,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,92.413,92.413,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_113532,6/19/2025 17:08,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_113532_001.MP4,1277.51,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,93.411,93.411,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_113532,6/19/2025 17:08,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_113532_001.MP4,1277.51,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,95.907,95.907,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_113532,6/19/2025 17:08,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_113532_001.MP4,1277.51,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,96.911,96.911,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_113532,6/19/2025 17:08,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_113532_001.MP4,1277.51,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,114.411,114.411,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_113532,6/19/2025 17:08,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_113532_001.MP4,1277.51,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,115.912,115.912,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_113532,6/19/2025 17:08,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_113532_001.MP4,1277.51,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,120.414,120.414,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_113532,6/19/2025 17:08,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_113532_001.MP4,1277.51,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,121.411,121.411,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_113532,6/19/2025 17:08,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_113532_001.MP4,1277.51,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,122.914,122.914,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_113532,6/19/2025 17:08,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_113532_001.MP4,1277.51,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,123.412,123.412,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_113532,6/19/2025 17:08,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_113532_001.MP4,1277.51,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,125.913,125.913,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_113532,6/19/2025 17:08,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_113532_001.MP4,1277.51,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,126.912,126.912,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_113532,6/19/2025 17:08,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_113532_001.MP4,1277.51,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,127.912,127.912,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_113532,6/19/2025 17:08,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_113532_001.MP4,1277.51,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,140.913,140.913,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_113532,6/19/2025 17:08,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_113532_001.MP4,1277.51,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,141.913,141.913,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_113532,6/19/2025 17:08,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_113532_001.MP4,1277.51,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,142.913,142.913,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_113532,6/19/2025 17:08,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_113532_001.MP4,1277.51,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,143.912,143.912,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_113532,6/19/2025 17:08,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_113532_001.MP4,1277.51,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,146.412,146.412,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_113532,6/19/2025 17:08,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_113532_001.MP4,1277.51,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,146.912,146.912,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_113532,6/19/2025 17:08,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_113532_001.MP4,1277.51,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,147.412,147.412,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_113532,6/19/2025 17:08,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_113532_001.MP4,1277.51,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,147.911,147.911,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_113532,6/19/2025 17:08,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_113532_001.MP4,1277.51,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,148.912,148.912,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_113532,6/19/2025 17:08,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_113532_001.MP4,1277.51,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,155.415,155.415,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_113532,6/19/2025 17:08,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_113532_001.MP4,1277.51,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,155.914,155.914,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_113532,6/19/2025 17:08,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_113532_001.MP4,1277.51,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,156.408,156.408,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_113532,6/19/2025 17:08,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_113532_001.MP4,1277.51,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,157.412,157.412,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_113532,6/19/2025 17:08,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_113532_001.MP4,1277.51,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,158.412,158.412,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_113532,6/19/2025 17:08,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_113532_001.MP4,1277.51,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,159.413,159.413,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_113532,6/19/2025 17:08,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_113532_001.MP4,1277.51,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,160.414,160.414,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_113532,6/19/2025 17:08,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_113532_001.MP4,1277.51,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,179.911,179.911,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_113532,6/19/2025 17:08,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_113532_001.MP4,1277.51,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,180.911,180.911,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_113532,6/19/2025 17:08,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_113532_001.MP4,1277.51,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,181.911,181.911,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_113532,6/19/2025 17:08,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_113532_001.MP4,1277.51,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,183.414,183.414,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_113532,6/19/2025 17:08,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_113532_001.MP4,1277.51,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,184.911,184.911,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_113532,6/19/2025 17:08,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_113532_001.MP4,1277.51,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,190.412,190.412,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_113532,6/19/2025 17:08,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_113532_001.MP4,1277.51,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,191.66,191.66,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_113532,6/19/2025 17:08,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_113532_001.MP4,1277.51,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,192.412,192.412,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_113532,6/19/2025 17:08,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_113532_001.MP4,1277.51,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,192.911,192.911,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_113532,6/19/2025 17:08,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_113532_001.MP4,1277.51,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,193.911,193.911,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_113532,6/19/2025 17:08,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_113532_001.MP4,1277.51,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,197.912,197.912,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_113532,6/19/2025 17:08,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_113532_001.MP4,1277.51,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,198.912,198.912,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_113532,6/19/2025 17:08,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_113532_001.MP4,1277.51,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,201.413,201.413,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_113532,6/19/2025 17:08,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_113532_001.MP4,1277.51,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,203.914,203.914,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_113532,6/19/2025 17:08,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_113532_001.MP4,1277.51,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,207.913,207.913,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_113532,6/19/2025 17:08,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_113532_001.MP4,1277.51,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,208.914,208.914,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_113532,6/19/2025 17:08,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_113532_001.MP4,1277.51,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,209.412,209.412,NA,,
AQ_Sctaeniopterus_TP_2021-06-14_113532,6/19/2025 17:08,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-14_113532_001.MP4,1277.51,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,209.912,209.912,NA,,
