Observation id,Observation date,Description,Media file,Total length,FPS,Subject,Behavior,Behavioral category,Modifiers,Behavior type,Start (s),Stop (s),Duration (s),Comment start,Comment stop
AQ_Sctaeniopterus_TP_2021-06-17_141728,2025-06-29 10:04:17,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-17_141728_001.MP4,1203.500,23.98,No focal subject,Watch Time,Time Keeping,135721,POINT,2.163,2.163,NA,,
AQ_Sctaeniopterus_TP_2021-06-17_141728,2025-06-29 10:04:17,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-17_141728_001.MP4,1203.500,23.98,No focal subject,START/STOP,Time Keeping,,STATE,9.914,1199.462,1189.548,,
AQ_Sctaeniopterus_TP_2021-06-17_141728,2025-06-29 10:04:17,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-17_141728_001.MP4,1203.500,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,17.913,17.913,NA,,
AQ_Sctaeniopterus_TP_2021-06-17_141728,2025-06-29 10:04:17,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-17_141728_001.MP4,1203.500,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,19.408,19.408,NA,,
AQ_Sctaeniopterus_TP_2021-06-17_141728,2025-06-29 10:04:17,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-17_141728_001.MP4,1203.500,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,24.660,24.660,NA,,
AQ_Sctaeniopterus_TP_2021-06-17_141728,2025-06-29 10:04:17,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-17_141728_001.MP4,1203.500,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,28.409,28.409,NA,,
AQ_Sctaeniopterus_TP_2021-06-17_141728,2025-06-29 10:04:17,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-17_141728_001.MP4,1203.500,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,29.912,29.912,NA,,
AQ_Sctaeniopterus_TP_2021-06-17_141728,2025-06-29 10:04:17,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-17_141728_001.MP4,1203.500,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,37.414,37.414,NA,,
AQ_Sctaeniopterus_TP_2021-06-17_141728,2025-06-29 10:04:17,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-17_141728_001.MP4,1203.500,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,40.410,40.410,NA,,
AQ_Sctaeniopterus_TP_2021-06-17_141728,2025-06-29 10:04:17,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-17_141728_001.MP4,1203.500,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,42.913,42.913,NA,,
AQ_Sctaeniopterus_TP_2021-06-17_141728,2025-06-29 10:04:17,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-17_141728_001.MP4,1203.500,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,43.914,43.914,NA,,
AQ_Sctaeniopterus_TP_2021-06-17_141728,2025-06-29 10:04:17,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-17_141728_001.MP4,1203.500,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,44.413,44.413,NA,,
