ID,Time,Media file path,Total length,FPS,Subject,Behavior,Behavioral category,Modifier 1,Modifier 2,Modifier 3,Modifier 4,Modifier 5,Comment,Status
AQ_Spviride_TP_2021-07-17_114654,3.104,G:/Bonaire Summer 2021/Video Observations/AQ/Spviride/AQ_Spviride_TP_2021-07-17_114654_001.MP4,1218.85,23.98,,Watch Time,Time Keeping,112634,,,,,,POINT
AQ_Spviride_TP_2021-07-17_114654,7.606,G:/Bonaire Summer 2021/Video Observations/AQ/Spviride/AQ_Spviride_TP_2021-07-17_114654_001.MP4,1218.85,23.98,,START/STOP,Time Keeping,,,,,,,START
AQ_Spviride_TP_2021-07-17_114654,34.601,G:/Bonaire Summer 2021/Video Observations/AQ/Spviride/AQ_Spviride_TP_2021-07-17_114654_001.MP4,1218.85,23.98,,Bite,Foraging,Dead Coral,None,None,,,,POINT
AQ_Spviride_TP_2021-07-17_114654,36.355,G:/Bonaire Summer 2021/Video Observations/AQ/Spviride/AQ_Spviride_TP_2021-07-17_114654_001.MP4,1218.85,23.98,,Bite,Foraging,Dead Coral,None,None,,,,POINT
AQ_Spviride_TP_2021-07-17_114654,38.604,G:/Bonaire Summer 2021/Video Observations/AQ/Spviride/AQ_Spviride_TP_2021-07-17_114654_001.MP4,1218.85,23.98,,Bite,Foraging,Dead Coral,None,None,,,,POINT
AQ_Spviride_TP_2021-07-17_114654,41.852,G:/Bonaire Summer 2021/Video Observations/AQ/Spviride/AQ_Spviride_TP_2021-07-17_114654_001.MP4,1218.85,23.98,,Bite,Foraging,Dead Coral,None,None,,,,POINT
AQ_Spviride_TP_2021-07-17_114654,45.107,G:/Bonaire Summer 2021/Video Observations/AQ/Spviride/AQ_Spviride_TP_2021-07-17_114654_001.MP4,1218.85,23.98,,Bite,Foraging,Sediment/Rubble,None,None,,,,POINT
AQ_Spviride_TP_2021-07-17_114654,45.855,G:/Bonaire Summer 2021/Video Observations/AQ/Spviride/AQ_Spviride_TP_2021-07-17_114654_001.MP4,1218.85,23.98,,Bite,Foraging,Sediment/Rubble,None,None,,,,POINT
AQ_Spviride_TP_2021-07-17_114654,48.852,G:/Bonaire Summer 2021/Video Observations/AQ/Spviride/AQ_Spviride_TP_2021-07-17_114654_001.MP4,1218.85,23.98,,Bite,Foraging,Sediment/Rubble,None,None,,,,POINT
AQ_Spviride_TP_2021-07-17_114654,50.351,G:/Bonaire Summer 2021/Video Observations/AQ/Spviride/AQ_Spviride_TP_2021-07-17_114654_001.MP4,1218.85,23.98,,Bite,Foraging,Sediment/Rubble,None,None,,,,POINT
AQ_Spviride_TP_2021-07-17_114654,52.603,G:/Bonaire Summer 2021/Video Observations/AQ/Spviride/AQ_Spviride_TP_2021-07-17_114654_001.MP4,1218.85,23.98,,Bite,Foraging,Dead Coral,None,None,,,,POINT
AQ_Spviride_TP_2021-07-17_114654,63.646,G:/Bonaire Summer 2021/Video Observations/AQ/Spviride/AQ_Spviride_TP_2021-07-17_114654_001.MP4,1218.85,23.98,,Cleaning,Social Interactions,,,,,,,START
AQ_Spviride_TP_2021-07-17_114654,75.67,G:/Bonaire Summer 2021/Video Observations/AQ/Spviride/AQ_Spviride_TP_2021-07-17_114654_001.MP4,1218.85,23.98,,Cleaning,Social Interactions,,,,,,,STOP
AQ_Spviride_TP_2021-07-17_114654,79.154,G:/Bonaire Summer 2021/Video Observations/AQ/Spviride/AQ_Spviride_TP_2021-07-17_114654_001.MP4,1218.85,23.98,,Bite,Foraging,Sediment/Rubble,None,None,,,,POINT
AQ_Spviride_TP_2021-07-17_114654,84.4,G:/Bonaire Summer 2021/Video Observations/AQ/Spviride/AQ_Spviride_TP_2021-07-17_114654_001.MP4,1218.85,23.98,,Bite,Foraging,Sediment/Rubble,None,None,,,,POINT
AQ_Spviride_TP_2021-07-17_114654,85.653,G:/Bonaire Summer 2021/Video Observations/AQ/Spviride/AQ_Spviride_TP_2021-07-17_114654_001.MP4,1218.85,23.98,,Bite,Foraging,Sediment/Rubble,None,None,,,,POINT
AQ_Spviride_TP_2021-07-17_114654,87.153,G:/Bonaire Summer 2021/Video Observations/AQ/Spviride/AQ_Spviride_TP_2021-07-17_114654_001.MP4,1218.85,23.98,,Bite,Foraging,Sediment/Rubble,None,None,,,,POINT
AQ_Spviride_TP_2021-07-17_114654,90.152,G:/Bonaire Summer 2021/Video Observations/AQ/Spviride/AQ_Spviride_TP_2021-07-17_114654_001.MP4,1218.85,23.98,,Bite,Foraging,Sediment/Rubble,None,None,,,,POINT
AQ_Spviride_TP_2021-07-17_114654,92.164,G:/Bonaire Summer 2021/Video Observations/AQ/Spviride/AQ_Spviride_TP_2021-07-17_114654_001.MP4,1218.85,23.98,,Bite,Foraging,Sediment/Rubble,None,None,,,,POINT
AQ_Spviride_TP_2021-07-17_114654,93.899,G:/Bonaire Summer 2021/Video Observations/AQ/Spviride/AQ_Spviride_TP_2021-07-17_114654_001.MP4,1218.85,23.98,,Bite,Foraging,Sediment/Rubble,None,None,,,,POINT
AQ_Spviride_TP_2021-07-17_114654,138.483,G:/Bonaire Summer 2021/Video Observations/AQ/Spviride/AQ_Spviride_TP_2021-07-17_114654_001.MP4,1218.85,23.98,,Cleaning,Social Interactions,,,,,,,START
AQ_Spviride_TP_2021-07-17_114654,143.986,G:/Bonaire Summer 2021/Video Observations/AQ/Spviride/AQ_Spviride_TP_2021-07-17_114654_001.MP4,1218.85,23.98,,Cleaning,Social Interactions,,,,,,,STOP
AQ_Spviride_TP_2021-07-17_114654,166.269,G:/Bonaire Summer 2021/Video Observations/AQ/Spviride/AQ_Spviride_TP_2021-07-17_114654_001.MP4,1218.85,23.98,,Defecation,Defecation,,,,,,,POINT
AQ_Spviride_TP_2021-07-17_114654,178.022,G:/Bonaire Summer 2021/Video Observations/AQ/Spviride/AQ_Spviride_TP_2021-07-17_114654_001.MP4,1218.85,23.98,,Bite,Foraging,Sediment/Rubble,None,None,,,,POINT
AQ_Spviride_TP_2021-07-17_114654,179.021,G:/Bonaire Summer 2021/Video Observations/AQ/Spviride/AQ_Spviride_TP_2021-07-17_114654_001.MP4,1218.85,23.98,,Bite,Foraging,Sediment/Rubble,None,None,,,,POINT
AQ_Spviride_TP_2021-07-17_114654,181.022,G:/Bonaire Summer 2021/Video Observations/AQ/Spviride/AQ_Spviride_TP_2021-07-17_114654_001.MP4,1218.85,23.98,,Bite,Foraging,Sediment/Rubble,None,None,,,,POINT
AQ_Spviride_TP_2021-07-17_114654,182.522,G:/Bonaire Summer 2021/Video Observations/AQ/Spviride/AQ_Spviride_TP_2021-07-17_114654_001.MP4,1218.85,23.98,,Bite,Foraging,Sediment/Rubble,None,None,,,,POINT
AQ_Spviride_TP_2021-07-17_114654,184.534,G:/Bonaire Summer 2021/Video Observations/AQ/Spviride/AQ_Spviride_TP_2021-07-17_114654_001.MP4,1218.85,23.98,,Bite,Foraging,Sediment/Rubble,None,None,,,,POINT
AQ_Spviride_TP_2021-07-17_114654,186.276,G:/Bonaire Summer 2021/Video Observations/AQ/Spviride/AQ_Spviride_TP_2021-07-17_114654_001.MP4,1218.85,23.98,,Bite,Foraging,Sediment/Rubble,None,None,,,,POINT
AQ_Spviride_TP_2021-07-17_114654,188.274,G:/Bonaire Summer 2021/Video Observations/AQ/Spviride/AQ_Spviride_TP_2021-07-17_114654_001.MP4,1218.85,23.98,,Bite,Foraging,Sediment/Rubble,None,None,,,,POINT
AQ_Spviride_TP_2021-07-17_114654,191.033,G:/Bonaire Summer 2021/Video Observations/AQ/Spviride/AQ_Spviride_TP_2021-07-17_114654_001.MP4,1218.85,23.98,,Bite,Foraging,Sediment/Rubble,None,None,,,,POINT
AQ_Spviride_TP_2021-07-17_114654,192.777,G:/Bonaire Summer 2021/Video Observations/AQ/Spviride/AQ_Spviride_TP_2021-07-17_114654_001.MP4,1218.85,23.98,,Bite,Foraging,Sediment/Rubble,None,None,,,,POINT
AQ_Spviride_TP_2021-07-17_114654,194.794,G:/Bonaire Summer 2021/Video Observations/AQ/Spviride/AQ_Spviride_TP_2021-07-17_114654_001.MP4,1218.85,23.98,,Bite,Foraging,Sediment/Rubble,None,None,,,,POINT
AQ_Spviride_TP_2021-07-17_114654,274.061,G:/Bonaire Summer 2021/Video Observations/AQ/Spviride/AQ_Spviride_TP_2021-07-17_114654_001.MP4,1218.85,23.98,,Bite,Foraging,Live Coral,O. franksi,None,,,,POINT
AQ_Spviride_TP_2021-07-17_114654,279.566,G:/Bonaire Summer 2021/Video Observations/AQ/Spviride/AQ_Spviride_TP_2021-07-17_114654_001.MP4,1218.85,23.98,,Bite,Foraging,Live Coral,O. franksi,None,,,,POINT
AQ_Spviride_TP_2021-07-17_114654,286.805,G:/Bonaire Summer 2021/Video Observations/AQ/Spviride/AQ_Spviride_TP_2021-07-17_114654_001.MP4,1218.85,23.98,,Bite,Foraging,Dead Coral,None,None,,,,POINT
AQ_Spviride_TP_2021-07-17_114654,288.566,G:/Bonaire Summer 2021/Video Observations/AQ/Spviride/AQ_Spviride_TP_2021-07-17_114654_001.MP4,1218.85,23.98,,Bite,Foraging,Dead Coral,None,None,,,,POINT
AQ_Spviride_TP_2021-07-17_114654,291.304,G:/Bonaire Summer 2021/Video Observations/AQ/Spviride/AQ_Spviride_TP_2021-07-17_114654_001.MP4,1218.85,23.98,,Bite,Foraging,Dead Coral,None,None,,,,POINT
AQ_Spviride_TP_2021-07-17_114654,297.565,G:/Bonaire Summer 2021/Video Observations/AQ/Spviride/AQ_Spviride_TP_2021-07-17_114654_001.MP4,1218.85,23.98,,Bite,Foraging,Dead Coral,None,None,,,,POINT
AQ_Spviride_TP_2021-07-17_114654,321.923,G:/Bonaire Summer 2021/Video Observations/AQ/Spviride/AQ_Spviride_TP_2021-07-17_114654_001.MP4,1218.85,23.98,,Parrotfish,Social Interactions,Conspecific,Sp. viride,TP,Charge,,,START
AQ_Spviride_TP_2021-07-17_114654,325.423,G:/Bonaire Summer 2021/Video Observations/AQ/Spviride/AQ_Spviride_TP_2021-07-17_114654_001.MP4,1218.85,23.98,,Parrotfish,Social Interactions,Conspecific,Sp. viride,TP,Charge,,,STOP
AQ_Spviride_TP_2021-07-17_114654,334.929,G:/Bonaire Summer 2021/Video Observations/AQ/Spviride/AQ_Spviride_TP_2021-07-17_114654_001.MP4,1218.85,23.98,,Bite,Foraging,Dead Coral,None,None,,,,POINT
AQ_Spviride_TP_2021-07-17_114654,337.926,G:/Bonaire Summer 2021/Video Observations/AQ/Spviride/AQ_Spviride_TP_2021-07-17_114654_001.MP4,1218.85,23.98,,Bite,Foraging,Dead Coral,None,None,,,,POINT
AQ_Spviride_TP_2021-07-17_114654,344.673,G:/Bonaire Summer 2021/Video Observations/AQ/Spviride/AQ_Spviride_TP_2021-07-17_114654_001.MP4,1218.85,23.98,,Bite,Foraging,Dead Coral,None,None,,,,POINT
AQ_Spviride_TP_2021-07-17_114654,347.675,G:/Bonaire Summer 2021/Video Observations/AQ/Spviride/AQ_Spviride_TP_2021-07-17_114654_001.MP4,1218.85,23.98,,Bite,Foraging,Dead Coral,None,None,,,,POINT
AQ_Spviride_TP_2021-07-17_114654,351.426,G:/Bonaire Summer 2021/Video Observations/AQ/Spviride/AQ_Spviride_TP_2021-07-17_114654_001.MP4,1218.85,23.98,,Bite,Foraging,Dead Coral,None,None,,,,POINT
AQ_Spviride_TP_2021-07-17_114654,351.96,G:/Bonaire Summer 2021/Video Observations/AQ/Spviride/AQ_Spviride_TP_2021-07-17_114654_001.MP4,1218.85,23.98,,Damselfish,Social Interactions,Threespot,,,,,,POINT
AQ_Spviride_TP_2021-07-17_114654,374.237,G:/Bonaire Summer 2021/Video Observations/AQ/Spviride/AQ_Spviride_TP_2021-07-17_114654_001.MP4,1218.85,23.98,,Bite,Foraging,Dead Coral,None,None,,,,POINT
AQ_Spviride_TP_2021-07-17_114654,377.229,G:/Bonaire Summer 2021/Video Observations/AQ/Spviride/AQ_Spviride_TP_2021-07-17_114654_001.MP4,1218.85,23.98,,Bite,Foraging,Dead Coral,None,None,,,,POINT
AQ_Spviride_TP_2021-07-17_114654,381.239,G:/Bonaire Summer 2021/Video Observations/AQ/Spviride/AQ_Spviride_TP_2021-07-17_114654_001.MP4,1218.85,23.98,,Bite,Foraging,Dead Coral,None,None,,,,POINT
AQ_Spviride_TP_2021-07-17_114654,386.007,G:/Bonaire Summer 2021/Video Observations/AQ/Spviride/AQ_Spviride_TP_2021-07-17_114654_001.MP4,1218.85,23.98,,Bite,Foraging,Dead Coral,None,None,,,,POINT
AQ_Spviride_TP_2021-07-17_114654,387.005,G:/Bonaire Summer 2021/Video Observations/AQ/Spviride/AQ_Spviride_TP_2021-07-17_114654_001.MP4,1218.85,23.98,,Bite,Foraging,Dead Coral,None,None,,,,POINT
AQ_Spviride_TP_2021-07-17_114654,391.233,G:/Bonaire Summer 2021/Video Observations/AQ/Spviride/AQ_Spviride_TP_2021-07-17_114654_001.MP4,1218.85,23.98,,Bite,Foraging,Dead Coral,None,None,,,,POINT
AQ_Spviride_TP_2021-07-17_114654,392.733,G:/Bonaire Summer 2021/Video Observations/AQ/Spviride/AQ_Spviride_TP_2021-07-17_114654_001.MP4,1218.85,23.98,,Bite,Foraging,Dead Coral,None,None,,,,POINT
AQ_Spviride_TP_2021-07-17_114654,393.247,G:/Bonaire Summer 2021/Video Observations/AQ/Spviride/AQ_Spviride_TP_2021-07-17_114654_001.MP4,1218.85,23.98,,Damselfish,Social Interactions,Longfin,,,,,,POINT
AQ_Spviride_TP_2021-07-17_114654,405.536,G:/Bonaire Summer 2021/Video Observations/AQ/Spviride/AQ_Spviride_TP_2021-07-17_114654_001.MP4,1218.85,23.98,,Bite,Foraging,Dead Coral,None,None,,,,POINT
AQ_Spviride_TP_2021-07-17_114654,407.033,G:/Bonaire Summer 2021/Video Observations/AQ/Spviride/AQ_Spviride_TP_2021-07-17_114654_001.MP4,1218.85,23.98,,Bite,Foraging,Dead Coral,None,None,,,,POINT
AQ_Spviride_TP_2021-07-17_114654,410.039,G:/Bonaire Summer 2021/Video Observations/AQ/Spviride/AQ_Spviride_TP_2021-07-17_114654_001.MP4,1218.85,23.98,,Bite,Foraging,Dead Coral,None,None,,,,POINT
AQ_Spviride_TP_2021-07-17_114654,413.538,G:/Bonaire Summer 2021/Video Observations/AQ/Spviride/AQ_Spviride_TP_2021-07-17_114654_001.MP4,1218.85,23.98,,Bite,Foraging,Dead Coral,None,None,,,,POINT
AQ_Spviride_TP_2021-07-17_114654,415.538,G:/Bonaire Summer 2021/Video Observations/AQ/Spviride/AQ_Spviride_TP_2021-07-17_114654_001.MP4,1218.85,23.98,,Bite,Foraging,Dead Coral,None,None,,,,POINT
AQ_Spviride_TP_2021-07-17_114654,418.537,G:/Bonaire Summer 2021/Video Observations/AQ/Spviride/AQ_Spviride_TP_2021-07-17_114654_001.MP4,1218.85,23.98,,Bite,Foraging,Dead Coral,None,None,,,,POINT
AQ_Spviride_TP_2021-07-17_114654,420.204,G:/Bonaire Summer 2021/Video Observations/AQ/Spviride/AQ_Spviride_TP_2021-07-17_114654_001.MP4,1218.85,23.98,,Bite,Foraging,Dead Coral,None,None,,,,POINT
AQ_Spviride_TP_2021-07-17_114654,422.031,G:/Bonaire Summer 2021/Video Observations/AQ/Spviride/AQ_Spviride_TP_2021-07-17_114654_001.MP4,1218.85,23.98,,Bite,Foraging,Dead Coral,None,None,,,,POINT
AQ_Spviride_TP_2021-07-17_114654,424.039,G:/Bonaire Summer 2021/Video Observations/AQ/Spviride/AQ_Spviride_TP_2021-07-17_114654_001.MP4,1218.85,23.98,,Bite,Foraging,Dead Coral,None,None,,,,POINT
AQ_Spviride_TP_2021-07-17_114654,426.03,G:/Bonaire Summer 2021/Video Observations/AQ/Spviride/AQ_Spviride_TP_2021-07-17_114654_001.MP4,1218.85,23.98,,Bite,Foraging,Dead Coral,None,None,,,,POINT
AQ_Spviride_TP_2021-07-17_114654,428.27,G:/Bonaire Summer 2021/Video Observations/AQ/Spviride/AQ_Spviride_TP_2021-07-17_114654_001.MP4,1218.85,23.98,,Bite,Foraging,Dead Coral,None,None,,,,POINT
AQ_Spviride_TP_2021-07-17_114654,430.032,G:/Bonaire Summer 2021/Video Observations/AQ/Spviride/AQ_Spviride_TP_2021-07-17_114654_001.MP4,1218.85,23.98,,Bite,Foraging,Dead Coral,None,None,,,,POINT
AQ_Spviride_TP_2021-07-17_114654,431.542,G:/Bonaire Summer 2021/Video Observations/AQ/Spviride/AQ_Spviride_TP_2021-07-17_114654_001.MP4,1218.85,23.98,,Bite,Foraging,Dead Coral,None,None,,,,POINT
AQ_Spviride_TP_2021-07-17_114654,434.03,G:/Bonaire Summer 2021/Video Observations/AQ/Spviride/AQ_Spviride_TP_2021-07-17_114654_001.MP4,1218.85,23.98,,Bite,Foraging,Dead Coral,None,None,,,,POINT
AQ_Spviride_TP_2021-07-17_114654,438.539,G:/Bonaire Summer 2021/Video Observations/AQ/Spviride/AQ_Spviride_TP_2021-07-17_114654_001.MP4,1218.85,23.98,,Bite,Foraging,Dead Coral,None,None,,,,POINT
AQ_Spviride_TP_2021-07-17_114654,470.55,G:/Bonaire Summer 2021/Video Observations/AQ/Spviride/AQ_Spviride_TP_2021-07-17_114654_001.MP4,1218.85,23.98,,Bite,Foraging,Dead Coral,None,None,,,,POINT
AQ_Spviride_TP_2021-07-17_114654,472.578,G:/Bonaire Summer 2021/Video Observations/AQ/Spviride/AQ_Spviride_TP_2021-07-17_114654_001.MP4,1218.85,23.98,,Bite,Foraging,Dead Coral,None,None,,,,POINT
AQ_Spviride_TP_2021-07-17_114654,474.578,G:/Bonaire Summer 2021/Video Observations/AQ/Spviride/AQ_Spviride_TP_2021-07-17_114654_001.MP4,1218.85,23.98,,Bite,Foraging,Dead Coral,None,None,,,,POINT
AQ_Spviride_TP_2021-07-17_114654,478.077,G:/Bonaire Summer 2021/Video Observations/AQ/Spviride/AQ_Spviride_TP_2021-07-17_114654_001.MP4,1218.85,23.98,,Bite,Foraging,Dead Coral,None,None,,,,POINT
AQ_Spviride_TP_2021-07-17_114654,480.325,G:/Bonaire Summer 2021/Video Observations/AQ/Spviride/AQ_Spviride_TP_2021-07-17_114654_001.MP4,1218.85,23.98,,Bite,Foraging,Dead Coral,None,None,,,,POINT
AQ_Spviride_TP_2021-07-17_114654,487.076,G:/Bonaire Summer 2021/Video Observations/AQ/Spviride/AQ_Spviride_TP_2021-07-17_114654_001.MP4,1218.85,23.98,,Bite,Foraging,Dead Coral,None,None,,,,POINT
AQ_Spviride_TP_2021-07-17_114654,488.578,G:/Bonaire Summer 2021/Video Observations/AQ/Spviride/AQ_Spviride_TP_2021-07-17_114654_001.MP4,1218.85,23.98,,Bite,Foraging,Dead Coral,None,None,,,,POINT
AQ_Spviride_TP_2021-07-17_114654,492.077,G:/Bonaire Summer 2021/Video Observations/AQ/Spviride/AQ_Spviride_TP_2021-07-17_114654_001.MP4,1218.85,23.98,,Bite,Foraging,Dead Coral,None,None,,,,POINT
AQ_Spviride_TP_2021-07-17_114654,499.077,G:/Bonaire Summer 2021/Video Observations/AQ/Spviride/AQ_Spviride_TP_2021-07-17_114654_001.MP4,1218.85,23.98,,Bite,Foraging,Dead Coral,None,None,,,,POINT
AQ_Spviride_TP_2021-07-17_114654,536.577,G:/Bonaire Summer 2021/Video Observations/AQ/Spviride/AQ_Spviride_TP_2021-07-17_114654_001.MP4,1218.85,23.98,,Bite,Foraging,Dead Coral,None,None,,,,POINT
AQ_Spviride_TP_2021-07-17_114654,540.115,G:/Bonaire Summer 2021/Video Observations/AQ/Spviride/AQ_Spviride_TP_2021-07-17_114654_001.MP4,1218.85,23.98,,Bite,Foraging,Dead Coral,None,None,,,,POINT
AQ_Spviride_TP_2021-07-17_114654,542.614,G:/Bonaire Summer 2021/Video Observations/AQ/Spviride/AQ_Spviride_TP_2021-07-17_114654_001.MP4,1218.85,23.98,,Bite,Foraging,Dead Coral,None,None,,,,POINT
AQ_Spviride_TP_2021-07-17_114654,544.118,G:/Bonaire Summer 2021/Video Observations/AQ/Spviride/AQ_Spviride_TP_2021-07-17_114654_001.MP4,1218.85,23.98,,Bite,Foraging,Dead Coral,None,None,,,,POINT
AQ_Spviride_TP_2021-07-17_114654,547.126,G:/Bonaire Summer 2021/Video Observations/AQ/Spviride/AQ_Spviride_TP_2021-07-17_114654_001.MP4,1218.85,23.98,,Bite,Foraging,Dead Coral,None,None,,,,POINT
AQ_Spviride_TP_2021-07-17_114654,551.111,G:/Bonaire Summer 2021/Video Observations/AQ/Spviride/AQ_Spviride_TP_2021-07-17_114654_001.MP4,1218.85,23.98,,Bite,Foraging,Dead Coral,None,None,,,,POINT
AQ_Spviride_TP_2021-07-17_114654,553.126,G:/Bonaire Summer 2021/Video Observations/AQ/Spviride/AQ_Spviride_TP_2021-07-17_114654_001.MP4,1218.85,23.98,,Bite,Foraging,Dead Coral,None,None,,,,POINT
AQ_Spviride_TP_2021-07-17_114654,556.124,G:/Bonaire Summer 2021/Video Observations/AQ/Spviride/AQ_Spviride_TP_2021-07-17_114654_001.MP4,1218.85,23.98,,Bite,Foraging,Dead Coral,None,None,,,,POINT
AQ_Spviride_TP_2021-07-17_114654,559.114,G:/Bonaire Summer 2021/Video Observations/AQ/Spviride/AQ_Spviride_TP_2021-07-17_114654_001.MP4,1218.85,23.98,,Bite,Foraging,Dead Coral,None,None,,,,POINT
AQ_Spviride_TP_2021-07-17_114654,560.616,G:/Bonaire Summer 2021/Video Observations/AQ/Spviride/AQ_Spviride_TP_2021-07-17_114654_001.MP4,1218.85,23.98,,Bite,Foraging,Dead Coral,None,None,,,,POINT
AQ_Spviride_TP_2021-07-17_114654,562.612,G:/Bonaire Summer 2021/Video Observations/AQ/Spviride/AQ_Spviride_TP_2021-07-17_114654_001.MP4,1218.85,23.98,,Bite,Foraging,Dead Coral,None,None,,,,POINT
AQ_Spviride_TP_2021-07-17_114654,604.121,G:/Bonaire Summer 2021/Video Observations/AQ/Spviride/AQ_Spviride_TP_2021-07-17_114654_001.MP4,1218.85,23.98,,Bite,Foraging,Live Coral,O. franksi,None,,,,POINT
AQ_Spviride_TP_2021-07-17_114654,607.614,G:/Bonaire Summer 2021/Video Observations/AQ/Spviride/AQ_Spviride_TP_2021-07-17_114654_001.MP4,1218.85,23.98,,Bite,Foraging,Live Coral,O. franksi,None,,,,POINT
AQ_Spviride_TP_2021-07-17_114654,622.614,G:/Bonaire Summer 2021/Video Observations/AQ/Spviride/AQ_Spviride_TP_2021-07-17_114654_001.MP4,1218.85,23.98,,Bite,Foraging,Sediment/Rubble,None,None,,,,POINT
AQ_Spviride_TP_2021-07-17_114654,626.116,G:/Bonaire Summer 2021/Video Observations/AQ/Spviride/AQ_Spviride_TP_2021-07-17_114654_001.MP4,1218.85,23.98,,Bite,Foraging,Sediment/Rubble,None,None,,,,POINT
AQ_Spviride_TP_2021-07-17_114654,628.12,G:/Bonaire Summer 2021/Video Observations/AQ/Spviride/AQ_Spviride_TP_2021-07-17_114654_001.MP4,1218.85,23.98,,Bite,Foraging,Sediment/Rubble,None,None,,,,POINT
AQ_Spviride_TP_2021-07-17_114654,634.119,G:/Bonaire Summer 2021/Video Observations/AQ/Spviride/AQ_Spviride_TP_2021-07-17_114654_001.MP4,1218.85,23.98,,Bite,Foraging,Sediment/Rubble,None,None,,,,POINT
AQ_Spviride_TP_2021-07-17_114654,636.116,G:/Bonaire Summer 2021/Video Observations/AQ/Spviride/AQ_Spviride_TP_2021-07-17_114654_001.MP4,1218.85,23.98,,Bite,Foraging,Sediment/Rubble,None,None,,,,POINT
AQ_Spviride_TP_2021-07-17_114654,638.112,G:/Bonaire Summer 2021/Video Observations/AQ/Spviride/AQ_Spviride_TP_2021-07-17_114654_001.MP4,1218.85,23.98,,Bite,Foraging,Sediment/Rubble,None,None,,,,POINT
AQ_Spviride_TP_2021-07-17_114654,639.616,G:/Bonaire Summer 2021/Video Observations/AQ/Spviride/AQ_Spviride_TP_2021-07-17_114654_001.MP4,1218.85,23.98,,Bite,Foraging,Sediment/Rubble,None,None,,,,POINT
AQ_Spviride_TP_2021-07-17_114654,650.619,G:/Bonaire Summer 2021/Video Observations/AQ/Spviride/AQ_Spviride_TP_2021-07-17_114654_001.MP4,1218.85,23.98,,Bite,Foraging,Dead Coral,None,None,,,,POINT
AQ_Spviride_TP_2021-07-17_114654,652.613,G:/Bonaire Summer 2021/Video Observations/AQ/Spviride/AQ_Spviride_TP_2021-07-17_114654_001.MP4,1218.85,23.98,,Bite,Foraging,Dead Coral,None,None,,,,POINT
AQ_Spviride_TP_2021-07-17_114654,658.615,G:/Bonaire Summer 2021/Video Observations/AQ/Spviride/AQ_Spviride_TP_2021-07-17_114654_001.MP4,1218.85,23.98,,Bite,Foraging,Dead Coral,None,None,,,,POINT
AQ_Spviride_TP_2021-07-17_114654,662.115,G:/Bonaire Summer 2021/Video Observations/AQ/Spviride/AQ_Spviride_TP_2021-07-17_114654_001.MP4,1218.85,23.98,,Bite,Foraging,Dead Coral,None,None,,,,POINT
AQ_Spviride_TP_2021-07-17_114654,664.612,G:/Bonaire Summer 2021/Video Observations/AQ/Spviride/AQ_Spviride_TP_2021-07-17_114654_001.MP4,1218.85,23.98,,Bite,Foraging,Dead Coral,None,None,,,,POINT
AQ_Spviride_TP_2021-07-17_114654,666.615,G:/Bonaire Summer 2021/Video Observations/AQ/Spviride/AQ_Spviride_TP_2021-07-17_114654_001.MP4,1218.85,23.98,,Bite,Foraging,Dead Coral,None,None,,,,POINT
AQ_Spviride_TP_2021-07-17_114654,668.622,G:/Bonaire Summer 2021/Video Observations/AQ/Spviride/AQ_Spviride_TP_2021-07-17_114654_001.MP4,1218.85,23.98,,Bite,Foraging,Dead Coral,None,None,,,,POINT
AQ_Spviride_TP_2021-07-17_114654,689.041,G:/Bonaire Summer 2021/Video Observations/AQ/Spviride/AQ_Spviride_TP_2021-07-17_114654_001.MP4,1218.85,23.98,,Parrotfish,Social Interactions,Conspecific,Sp. viride,TP,None,Floater,"Did not display, charge, or chase, but did change behavior slightly and follow the floater for a few seconds. The floater passed through pretty quickly. ",START
AQ_Spviride_TP_2021-07-17_114654,702.291,G:/Bonaire Summer 2021/Video Observations/AQ/Spviride/AQ_Spviride_TP_2021-07-17_114654_001.MP4,1218.85,23.98,,Parrotfish,Social Interactions,Conspecific,Sp. viride,TP,None,Floater,,STOP
AQ_Spviride_TP_2021-07-17_114654,723.108,G:/Bonaire Summer 2021/Video Observations/AQ/Spviride/AQ_Spviride_TP_2021-07-17_114654_002.MP4,1218.85,23.98,,Bite,Foraging,Dead Coral,None,None,,,,POINT
AQ_Spviride_TP_2021-07-17_114654,727.105,G:/Bonaire Summer 2021/Video Observations/AQ/Spviride/AQ_Spviride_TP_2021-07-17_114654_002.MP4,1218.85,23.98,,Bite,Foraging,Dead Coral,None,None,,,,POINT
AQ_Spviride_TP_2021-07-17_114654,729.369,G:/Bonaire Summer 2021/Video Observations/AQ/Spviride/AQ_Spviride_TP_2021-07-17_114654_002.MP4,1218.85,23.98,,Bite,Foraging,Dead Coral,None,None,,,,POINT
AQ_Spviride_TP_2021-07-17_114654,731.11,G:/Bonaire Summer 2021/Video Observations/AQ/Spviride/AQ_Spviride_TP_2021-07-17_114654_002.MP4,1218.85,23.98,,Bite,Foraging,Dead Coral,None,None,,,,POINT
AQ_Spviride_TP_2021-07-17_114654,732.874,G:/Bonaire Summer 2021/Video Observations/AQ/Spviride/AQ_Spviride_TP_2021-07-17_114654_002.MP4,1218.85,23.98,,Bite,Foraging,Dead Coral,None,None,,,,POINT
