"IAB.Obs" "IAB.Exp" "p.attract" "p.avoid" "ID"
0.840123002561054 0.800448171526568 0.024390243902439 0.981707317073171 "AQ_Intraspecific_DI_01_Spviride_TP_Spviride_IP"
0.734243252252367 0.699947280691322 0.349056603773585 0.660377358490566 "AQ_Intraspecific_DI_02_Spviride_TP_Spviride_IP"
0.886142037174061 0.916815588922237 0.857142857142857 0.171428571428571 "AQ_Intraspecific_DI_04_Spviride_TP_Spviride_IP"
0.934278683872446 0.932957936720401 0.419354838709677 0.587096774193548 "AQ_Intraspecific_DI_05_Spviride_TP_Spviride_IP"
0.703351376198096 0.793649453195186 0.967105263157895 0.0394736842105263 "IV_Intraspecific_DI_01_Spviride_TP_Spviride_IP"
0.877882173765641 0.874649184548971 0.71875 0.3125 "IV_Intraspecific_DI_02_Spviride_TP_Spviride_IP"
0.835140090370434 0.8482609914828 0.73015873015873 0.285714285714286 "IV_Intraspecific_DI_03_Spviride_TP_Spviride_IP"
0.878797800291577 0.87227025999809 0.394285714285714 0.611428571428571 "IV_Intraspecific_DI_04_Spviride_TP_Spviride_IP"
0.743306204248005 0.757412352749947 0.76027397260274 0.246575342465753 "IV_Intraspecific_DI_05_Spviride_TP_Spviride_IP"
